TweetID,NoRetweets 
863672,325
863673,325
863674,325
863675,325
863676,325
863677,325
863678,428
863679,325
863680,325
863681,325
863682,428
863683,428
863684,325
863685,325
863686,325
863687,428
863688,428
863689,325
863690,325
863691,325
863692,325
863693,325
863694,325
863695,325
863696,325
863697,553
863698,325
863699,325
863700,316
863701,428
863702,325
863703,325
863704,325
863705,325
863706,325
863707,325
863708,325
863709,325
863710,428
863711,325
863712,325
863713,325
863714,325
863715,428
863716,428
863717,325
863718,325
863719,325
863720,325
863721,325
863722,325
863723,325
863724,325
863725,428
863726,325
863727,325
863728,325
863729,325
863730,325
863731,325
863732,428
863733,316
863734,325
863735,325
863736,325
863737,428
863738,325
863739,325
863740,325
863741,325
863742,325
863743,316
863744,325
863745,325
863746,325
863747,325
863748,325
863749,325
863750,325
863751,325
863752,428
863753,325
863754,325
863755,325
863756,325
863757,325
863758,325
863759,428
863760,325
863761,325
863762,325
863763,325
863764,325
863765,325
863766,325
863767,325
863768,325
863769,325
863770,325
863771,325
863772,325
863773,325
863774,325
863775,325
863776,316
863777,325
863778,325
863779,325
863780,325
863781,325
863782,325
863783,325
863784,325
863785,428
863786,325
863787,316
863788,325
863789,428
863790,325
863791,325
863792,325
863793,325
863794,325
863795,325
863796,325
863797,428
863798,428
863799,325
863800,325
863801,552
863802,428
863803,325
863804,325
863805,325
863806,325
863807,325
863808,428
863809,428
863810,325
863811,325
863812,325
863813,428
863814,428
863815,316
863816,325
863817,325
863818,325
863819,325
863820,325
863821,325
863822,428
863823,325
863824,325
863825,325
863826,325
863827,325
863828,325
863829,428
863830,316
863831,316
863832,428
863833,325
863834,325
863835,325
863836,428
863837,325
863838,325
863839,428
863840,325
863841,325
863842,325
863843,428
863844,325
863845,325
863846,325
863847,325
863848,325
863849,325
863850,428
863851,325
863852,325
863853,325
863854,325
863855,325
863856,325
863857,325
863858,325
863859,325
863860,325
863861,325
863862,325
863863,325
863864,325
863865,325
863866,325
863867,325
863868,325
863869,325
863870,325
863871,325
863872,325
863873,325
863874,428
863875,325
863876,325
863877,325
863878,325
863879,325
863880,325
863881,325
863882,428
863883,325
863884,325
863885,428
863886,325
863887,325
863888,325
863889,428
863890,428
863891,325
863892,325
863893,325
863894,325
863895,325
863896,325
863897,325
863898,316
863899,325
863900,325
863901,325
863902,325
863903,325
863904,325
863905,325
863906,428
863907,325
863908,325
863909,325
863910,325
863911,325
863912,325
863913,325
863914,325
863915,325
863916,325
863917,428
863918,325
863919,325
863920,316
863921,428
863922,325
863923,428
863924,325
863925,325
863926,325
863927,325
863928,325
863929,325
863930,325
863931,325
863932,325
863933,325
863934,325
863935,325
863936,325
863937,325
863938,325
863939,325
863940,316
863941,325
863942,325
863943,325
863944,325
863945,325
863946,325
863947,325
863948,325
863949,325
863950,325
863951,325
863952,325
863953,428
863954,325
863955,325
863956,325
863957,325
863958,325
863959,325
863960,325
863961,325
863962,325
863963,325
863964,325
863965,325
863966,325
863967,325
863968,325
863969,325
863970,325
863971,316
863972,325
863973,325
863974,325
863975,325
863976,428
863977,325
863978,382
863979,316
863980,325
863981,325
863982,428
863983,325
863984,428
863985,325
863986,316
863987,325
863988,325
863989,325
863990,325
863991,325
863992,325
863993,325
863994,552
863995,325
863996,325
863997,428
863998,325
863999,325
864000,325
864001,325
864002,325
864003,325
864004,325
864005,325
864006,325
864007,325
864008,325
864009,325
864010,428
864011,325
864012,325
864013,325
864014,325
864015,325
864016,325
864017,325
864018,325
864019,325
864020,316
864021,316
864022,325
864023,325
864024,325
864025,316
864026,325
864027,325
864028,325
864029,325
864030,325
864031,325
864032,325
864033,428
864034,325
864035,325
864036,325
864037,325
864038,325
864039,325
864040,325
864041,428
864042,325
864043,552
864044,325
864045,325
864046,325
864047,325
864048,428
864049,325
864050,325
864051,428
864052,428
864053,325
864054,428
864055,325
864056,428
864057,325
864058,325
864059,428
864060,325
864061,325
864062,325
864063,325
864064,325
864065,325
864066,325
864067,325
864068,325
864069,325
864070,428
864071,325
864072,325
864073,325
864074,428
864075,325
864076,325
864077,325
864078,325
864079,325
864080,325
864081,325
864082,325
864083,325
864084,325
864085,325
864086,325
864087,325
864088,325
864089,325
864090,325
864091,325
864092,325
864093,325
864094,428
864095,325
864096,325
864097,325
864098,428
864099,325
864100,428
864101,325
864102,428
864103,325
864104,325
864105,428
864106,428
864107,325
864108,428
864109,325
864110,325
864111,325
864112,325
864113,325
864114,325
864115,325
864116,325
864117,325
864118,325
864119,325
864120,428
864121,428
864122,325
864123,325
864124,325
864125,428
864126,325
864127,325
864128,325
864129,325
864130,325
864131,325
864132,325
864133,325
864134,428
864135,325
864136,325
864137,325
864138,325
864139,325
864140,325
864141,325
864142,325
864143,325
864144,316
864145,325
864146,325
864147,325
864148,325
864149,325
864150,325
864151,428
864152,325
864153,316
864154,325
864155,325
864156,325
864157,325
864158,325
864159,325
864160,325
864161,325
864162,325
864163,325
864164,325
864165,325
864166,325
864167,325
864168,325
864169,316
864170,325
864171,325
864172,325
864173,325
864174,428
864175,325
864176,325
864177,325
864178,325
864179,316
864180,325
864181,325
864182,325
864183,325
864184,325
864185,325
864186,428
864187,428
864188,316
864189,428
864190,325
864191,325
864192,325
864193,325
864194,325
864195,325
864196,325
864197,428
864198,325
864199,325
864200,325
864201,325
864202,325
864203,325
864204,428
864205,325
864206,325
864207,325
864208,325
864209,325
864210,325
864211,325
864212,428
864213,325
864214,325
864215,428
864216,325
864217,325
864218,325
864219,325
864220,325
864221,428
864222,552
864223,553
864224,325
864225,325
864226,325
864227,325
864228,428
864229,428
864230,325
864231,325
864232,325
864233,325
864234,316
864235,325
864236,325
864237,325
864238,325
864239,325
864240,325
864241,325
864242,325
864243,325
864244,325
864245,325
864246,325
864247,325
864248,325
864249,325
864250,325
864251,325
864252,325
864253,325
864254,325
864255,325
864256,325
864257,325
864258,325
864259,325
864260,325
864261,325
864262,325
864263,325
864264,325
864265,325
864266,325
864267,325
864268,325
864269,325
864270,325
864271,325
864272,428
864273,325
864274,325
864275,325
864276,325
864277,325
864278,325
864279,325
864280,325
864281,325
864282,325
864283,428
864284,325
864285,428
864286,325
864287,325
864288,325
864289,325
864290,428
864291,325
864292,325
864293,316
864294,325
864295,428
864296,325
864297,325
864298,325
864299,325
864300,325
864301,325
864302,325
864303,325
864304,325
864305,325
864306,325
864307,325
864308,428
864309,428
864310,325
864311,428
864312,325
864313,325
864314,325
864315,325
864316,553
864317,325
864318,325
864319,325
864320,325
864321,325
864322,325
864323,325
864324,325
864325,325
864326,325
864327,428
864328,316
864329,325
864330,325
864331,325
864332,325
864333,428
864334,428
864335,325
864336,325
864337,325
864338,428
864339,325
864340,325
864341,325
864342,325
864343,316
864344,325
864345,325
864346,316
864347,325
864348,325
864349,325
864350,325
864351,325
864352,325
864353,325
864354,325
864355,325
864356,428
864357,325
864358,325
864359,325
864360,325
864361,552
864362,325
864363,325
864364,428
864365,325
864366,325
864367,325
864368,428
864369,325
864370,325
864371,325
864372,325
864373,325
864374,325
864375,428
864376,325
864377,325
864378,325
864379,325
864380,325
864381,325
864382,325
864383,325
864384,428
864385,325
864386,325
864387,325
864388,325
864389,316
864390,325
864391,325
864392,325
864393,325
864394,325
864395,325
864396,316
864397,325
864398,325
864399,325
864400,325
864401,325
864402,325
864403,316
864404,325
864405,325
864406,325
864407,325
864408,325
864409,325
864410,325
864411,325
864412,428
864413,325
864414,325
864415,325
864416,325
864417,325
864418,325
864419,316
864420,325
864421,325
864422,325
864423,428
864424,325
864425,428
864426,325
864427,325
864428,325
864429,325
864430,325
864431,325
864432,325
864433,325
864434,316
864435,325
864436,325
864437,325
864438,325
864439,325
864440,325
864441,325
864442,428
864443,428
864444,325
864445,325
864446,325
864447,325
864448,325
864449,325
864450,428
864451,325
864452,316
864453,428
864454,428
864455,428
864456,325
864457,325
864458,325
864459,325
864460,325
864461,325
864462,428
864463,325
864464,325
864465,325
864466,325
864467,428
864468,325
864469,325
864470,325
864471,428
864472,316
864473,325
864474,325
864475,325
864476,325
864477,325
864478,428
864479,325
864480,325
864481,325
864482,325
864483,325
864484,428
864485,325
864486,325
864487,325
864488,325
864489,428
864490,428
864491,325
864492,325
864493,325
864494,325
864495,428
864496,325
864497,325
864498,428
864499,325
864500,316
864501,325
864502,325
864503,428
864504,325
864505,325
864506,325
864507,325
864508,325
864509,325
864510,325
864511,325
864512,316
864513,325
864514,325
864515,316
864516,325
864517,428
864518,382
864519,325
864520,325
864521,325
864522,428
864523,325
864524,325
864525,325
864526,325
864527,325
864528,325
864529,428
864530,325
864531,325
864532,325
864533,325
864534,325
864535,325
864536,428
864537,316
864538,325
864539,428
864540,325
864541,325
864542,325
864543,316
864544,325
864545,325
864546,325
864547,428
864548,325
864549,325
864550,428
864551,428
864552,325
864553,325
864554,325
864555,428
864556,325
864557,325
864558,316
864559,325
864560,325
864561,325
864562,428
864563,325
864564,325
864565,325
864566,325
864567,325
864568,325
864569,325
864570,325
864571,325
864572,316
864573,325
864574,325
864575,325
864576,325
864577,325
864578,325
864579,325
864580,325
864581,325
864582,325
864583,325
864584,325
864585,325
864586,325
864587,325
864588,325
864589,325
864590,325
864591,325
864592,325
864593,325
864594,325
864595,325
864596,325
864597,316
864598,325
864599,325
864600,316
864601,325
864602,325
864603,325
864604,325
864605,325
864606,325
864607,325
864608,325
864609,325
864610,325
864611,428
864612,325
864613,325
864614,428
864615,325
864616,325
864617,325
864618,325
864619,325
864620,316
864621,325
864622,325
864623,325
864624,428
864625,325
864626,325
864627,325
864628,325
864629,428
864630,325
864631,325
864632,325
864633,325
864634,325
864635,428
864636,428
864637,325
864638,325
864639,428
864640,325
864641,325
864642,325
864643,325
864644,428
864645,325
864646,325
864647,325
864648,325
864649,325
864650,325
864651,325
864652,325
864653,325
864654,325
864655,325
864656,325
864657,325
864658,428
864659,428
864660,325
864661,428
864662,325
864663,325
864664,428
864665,428
864666,325
864667,325
864668,325
864669,428
864670,325
864671,428
864672,325
864673,325
864674,428
864675,325
864676,325
864677,325
864678,325
864679,316
864680,325
864681,325
864682,325
864683,325
864684,325
864685,325
864686,325
864687,428
864688,325
864689,325
864690,325
864691,316
864692,325
864693,325
864694,325
864695,325
864696,428
864697,325
864698,428
864699,325
864700,325
864701,325
864702,325
864703,325
864704,325
864705,325
864706,325
864707,325
864708,428
864709,325
864710,325
864711,325
864712,325
864713,316
864714,325
864715,428
864716,325
864717,325
864718,325
864719,325
864720,325
864721,325
864722,325
864723,325
864724,325
864725,325
864726,325
864727,325
864728,325
864729,325
864730,428
864731,316
864732,428
864733,325
864734,325
864735,325
864736,325
864737,325
864738,325
864739,428
864740,325
864741,325
864742,325
864743,325
864744,325
864745,325
864746,428
864747,428
864748,316
864749,428
864750,325
864751,325
864752,428
864753,325
864754,325
864755,325
864756,325
864757,325
864758,325
864759,325
864760,325
864761,428
864762,325
864763,325
864764,325
864765,428
864766,325
864767,325
864768,325
864769,316
864770,325
864771,325
864772,325
864773,325
864774,325
864775,325
864776,325
864777,325
864778,325
864779,325
864780,325
864781,428
864782,325
864783,325
864784,325
864785,325
864786,325
864787,325
864788,325
864789,428
864790,325
864791,428
864792,428
864793,428
864794,325
864795,325
864796,325
864797,316
864798,325
864799,325
864800,325
864801,325
864802,325
864803,325
864804,325
864805,428
864806,316
864807,325
864808,325
864809,325
864810,325
864811,428
864812,325
864813,325
864814,325
864815,325
864816,316
864817,325
864818,316
864819,325
864820,325
864821,325
864822,325
864823,325
864824,325
864825,325
864826,325
864827,325
864828,325
864829,325
864830,316
864831,316
864832,316
864833,316
864834,325
864835,325
864836,325
864837,325
864838,325
864839,325
864840,325
864841,325
864842,325
864843,325
864844,325
864845,325
864846,428
864847,325
864848,325
864849,325
864850,325
864851,325
864852,325
864853,325
864854,325
864855,325
864856,325
864857,325
864858,325
864859,325
864860,325
864861,325
864862,325
864863,325
864864,428
864865,325
864866,428
864867,325
864868,325
864869,325
864870,325
864871,325
864872,325
864873,428
864874,325
864875,325
864876,325
864877,325
864878,325
864879,325
864880,325
864881,325
864882,325
864883,325
864884,428
864885,325
864886,316
864887,316
864888,325
864889,325
864890,325
864891,325
864892,325
864893,325
864894,428
864895,325
864896,325
864897,325
864898,325
864899,325
864900,325
864901,325
864902,325
864903,316
864904,325
864905,325
864906,325
864907,428
864908,428
864909,325
864910,325
864911,325
864912,325
864913,325
864914,325
864915,428
864916,325
864917,325
864918,325
864919,428
864920,325
864921,325
864922,316
864923,325
864924,428
864925,325
864926,325
864927,325
864928,325
864929,325
864930,428
864931,325
864932,428
864933,325
864934,382
864935,325
864936,325
864937,325
864938,325
864939,325
864940,325
864941,325
864942,428
864943,325
864944,428
864945,325
864946,428
864947,325
864948,325
864949,325
864950,325
864951,325
864952,325
864953,325
864954,325
864955,325
864956,325
864957,325
864958,325
864959,325
864960,325
864961,325
864962,316
864963,325
864964,325
864965,325
864966,325
864967,325
864968,325
864969,325
864970,428
864971,325
864972,325
864973,325
864974,325
864975,325
864976,325
864977,325
864978,325
864979,325
864980,325
864981,325
864982,325
864983,316
864984,325
864985,325
864986,428
864987,325
864988,325
864989,325
864990,428
864991,325
864992,325
864993,325
864994,325
864995,325
864996,325
864997,325
864998,325
864999,325
865000,325
865001,325
865002,428
865003,325
865004,325
865005,325
865006,325
865007,325
865008,325
865009,325
865010,316
865011,325
865012,325
865013,325
865014,325
865015,325
865016,325
865017,316
865018,325
865019,325
865020,325
865021,325
865022,325
865023,325
865024,325
865025,428
865026,325
865027,325
865028,428
865029,325
865030,325
865031,325
865032,325
865033,325
865034,325
865035,325
865036,325
865037,428
865038,325
865039,325
865040,325
865041,325
865042,316
865043,325
865044,325
865045,325
865046,325
865047,325
865048,316
865049,325
865050,325
865051,325
865052,553
865053,325
865054,325
865055,325
865056,325
865057,316
865058,325
865059,325
865060,325
865061,325
865062,325
865063,325
865064,325
865065,325
865066,325
865067,325
865068,325
865069,325
865070,428
865071,325
865072,325
865073,428
865074,325
865075,325
865076,428
865077,325
865078,325
865079,325
865080,325
865081,316
865082,325
865083,325
865084,325
865085,325
865086,325
865087,325
865088,428
865089,325
865090,325
865091,325
865092,325
865093,325
865094,325
865095,428
865096,325
865097,325
865098,325
865099,428
865100,325
865101,316
865102,325
865103,325
865104,316
865105,316
865106,325
865107,428
865108,325
865109,428
865110,325
865111,325
865112,325
865113,316
865114,325
865115,325
865116,325
865117,325
865118,325
865119,325
865120,325
865121,325
865122,325
865123,325
865124,325
865125,325
865126,325
865127,325
865128,325
865129,325
865130,325
865131,316
865132,325
865133,325
865134,428
865135,325
865136,316
865137,325
865138,428
865139,325
865140,325
865141,428
865142,428
865143,428
865144,325
865145,325
865146,428
865147,325
865148,325
865149,325
865150,325
865151,325
865152,325
865153,325
865154,325
865155,325
865156,316
865157,325
865158,325
865159,325
865160,325
865161,325
865162,325
865163,325
865164,316
865165,428
865166,325
865167,325
865168,325
865169,325
865170,325
865171,325
865172,325
865173,325
865174,325
865175,325
865176,325
865177,428
865178,325
865179,325
865180,325
865181,428
865182,325
865183,325
865184,325
865185,428
865186,325
865187,325
865188,325
865189,325
865190,325
865191,325
865192,325
865193,325
865194,325
865195,325
865196,325
865197,325
865198,325
865199,1347
865200,325
865201,428
865202,325
865203,325
865204,325
865205,325
865206,316
865207,325
865208,325
865209,325
865210,325
865211,325
865212,325
865213,325
865214,552
865215,325
865216,325
865217,316
865218,325
865219,325
865220,325
865221,325
865222,325
865223,325
865224,325
865225,325
865226,325
865227,325
865228,325
865229,428
865230,325
865231,325
865232,325
865233,325
865234,316
865235,325
865236,325
865237,428
865238,325
865239,325
865240,325
865241,325
865242,325
865243,325
865244,325
865245,325
865246,325
865247,325
865248,325
865249,325
865250,428
865251,325
865252,325
865253,325
865254,325
865255,325
865256,325
865257,325
865258,325
865259,325
865260,325
865261,325
865262,325
865263,325
865264,325
865265,325
865266,325
865267,325
865268,325
865269,325
865270,325
865271,325
865272,428
865273,428
865274,325
865275,325
865276,325
865277,325
865278,325
865279,325
865280,428
865281,325
865282,325
865283,325
865284,428
865285,316
865286,325
865287,325
865288,325
865289,325
865290,325
865291,325
865292,428
865293,325
865294,325
865295,325
865296,325
865297,325
865298,325
865299,325
865300,316
865301,325
865302,428
865303,325
865304,325
865305,325
865306,325
865307,325
865308,325
865309,325
865310,325
865311,325
865312,325
865313,325
865314,325
865315,428
865316,1347
865317,325
865318,325
865319,325
865320,325
865321,325
865322,325
865323,325
865324,325
865325,325
865326,325
865327,428
865328,325
865329,325
865330,428
865331,325
865332,325
865333,325
865334,325
865335,325
865336,428
865337,325
865338,325
865339,325
865340,325
865341,325
865342,325
865343,325
865344,325
865345,325
865346,325
865347,325
865348,325
865349,325
865350,325
865351,325
865352,325
865353,325
865354,325
865355,325
865356,325
865357,428
865358,325
865359,325
865360,325
865361,316
865362,325
865363,325
865364,325
865365,325
865366,325
865367,325
865368,428
865369,325
865370,325
865371,325
865372,325
865373,325
865374,325
865375,325
865376,428
865377,325
865378,428
865379,325
865380,325
865381,325
865382,325
865383,325
865384,325
865385,325
865386,325
865387,428
865388,325
865389,325
865390,325
865391,428
865392,325
865393,428
865394,325
865395,325
865396,325
865397,325
865398,325
865399,325
865400,325
865401,325
865402,428
865403,325
865404,325
865405,325
865406,325
865407,325
865408,325
865409,325
865410,428
865411,325
865412,428
865413,325
865414,325
865415,325
865416,325
865417,325
865418,325
865419,325
865420,325
865421,325
865422,325
865423,325
865424,325
865425,428
865426,325
865427,325
865428,325
865429,428
865430,428
865431,325
865432,428
865433,325
865434,325
865435,325
865436,428
865437,325
865438,325
865439,325
865440,325
865441,325
865442,325
865443,325
865444,325
865445,428
865446,325
865447,325
865448,428
865449,316
865450,428
865451,325
865452,325
865453,325
865454,325
865455,325
865456,325
865457,325
865458,428
865459,325
865460,325
865461,325
865462,325
865463,325
865464,325
865465,325
865466,325
865467,325
865468,325
865469,325
865470,325
865471,325
865472,325
865473,316
865474,325
865475,325
865476,325
865477,325
865478,325
865479,325
865480,325
865481,428
865482,428
865483,325
865484,428
865485,325
865486,325
865487,325
865488,428
865489,428
865490,325
865491,325
865492,325
865493,325
865494,325
865495,325
865496,325
865497,325
865498,325
865499,325
865500,325
865501,316
865502,316
865503,325
865504,325
865505,325
865506,325
865507,325
865508,325
865509,325
865510,325
865511,325
865512,325
865513,325
865514,428
865515,325
865516,325
865517,325
865518,325
865519,325
865520,325
865521,428
865522,325
865523,325
865524,325
865525,325
865526,325
865527,325
865528,325
865529,325
865530,325
865531,325
865532,325
865533,325
865534,325
865535,325
865536,325
865537,325
865538,325
865539,325
865540,325
865541,325
865542,325
865543,325
865544,325
865545,325
865546,325
865547,316
865548,325
865549,428
865550,325
865551,325
865552,325
865553,325
865554,325
865555,316
865556,325
865557,428
865558,325
865559,316
865560,325
865561,316
865562,325
865563,428
865564,428
865565,325
865566,325
865567,325
865568,325
865569,325
865570,325
865571,325
865572,325
865573,325
865574,325
865575,325
865576,325
865577,428
865578,325
865579,325
865580,325
865581,325
865582,325
865583,325
865584,325
865585,325
865586,325
865587,325
865588,325
865589,325
865590,325
865591,325
865592,325
865593,325
865594,325
865595,325
865596,325
865597,428
865598,325
865599,325
865600,325
865601,325
865602,325
865603,325
865604,325
865605,325
865606,428
865607,325
865608,316
865609,325
865610,428
865611,325
865612,325
865613,325
865614,428
865615,325
865616,325
865617,325
865618,390
865619,325
865620,325
865621,428
865622,325
865623,325
865624,325
865625,325
865626,428
865627,325
865628,325
865629,325
865630,325
865631,428
865632,325
865633,325
865634,325
865635,325
865636,325
865637,325
865638,325
865639,428
865640,325
865641,325
865642,325
865643,325
865644,325
865645,325
865646,325
865647,325
865648,325
865649,325
865650,325
865651,428
865652,428
865653,325
865654,325
865655,325
865656,325
865657,325
865658,325
865659,428
865660,325
865661,316
865662,325
865663,428
865664,325
865665,325
865666,325
865667,325
865668,325
865669,325
865670,325
865671,325
865672,428
865673,325
865674,325
865675,325
865676,325
865677,325
865678,428
865679,325
865680,325
865681,325
865682,325
865683,325
865684,325
865685,325
865686,325
865687,325
865688,325
865689,325
865690,325
865691,325
865692,325
865693,325
865694,325
865695,325
865696,325
865697,325
865698,325
865699,325
865700,325
865701,316
865702,325
865703,325
865704,325
865705,325
865706,325
865707,325
865708,316
865709,325
865710,325
865711,316
865712,316
865713,390
865714,325
865715,325
865716,325
865717,316
865718,325
865719,325
865720,325
865721,325
865722,325
865723,325
865724,428
865725,325
865726,428
865727,316
865728,325
865729,325
865730,325
865731,325
865732,316
865733,325
865734,325
865735,325
865736,325
865737,316
865738,325
865739,325
865740,325
865741,325
865742,325
865743,428
865744,325
865745,428
865746,325
865747,325
865748,325
865749,325
865750,325
865751,325
865752,325
865753,325
865754,325
865755,316
865756,325
865757,325
865758,428
865759,325
865760,325
865761,325
865762,325
865763,325
865764,428
865765,325
865766,325
865767,325
865768,325
865769,316
865770,428
865771,325
865772,325
865773,325
865774,325
865775,325
865776,325
865777,325
865778,325
865779,325
865780,428
865781,325
865782,325
865783,325
865784,428
865785,325
865786,325
865787,325
865788,325
865789,325
865790,316
865791,325
865792,325
865793,325
865794,316
865795,316
865796,325
865797,325
865798,325
865799,325
865800,316
865801,325
865802,325
865803,325
865804,325
865805,325
865806,428
865807,325
865808,325
865809,325
865810,325
865811,325
865812,316
865813,325
865814,316
865815,316
865816,428
865817,325
865818,428
865819,325
865820,325
865821,325
865822,428
865823,325
865824,428
865825,325
865826,325
865827,325
865828,325
865829,325
865830,325
865831,316
865832,325
865833,325
865834,325
865835,325
865836,428
865837,325
865838,325
865839,428
865840,325
865841,316
865842,325
865843,325
865844,428
865845,325
865846,325
865847,325
865848,325
865849,325
865850,325
865851,325
865852,325
865853,325
865854,325
865855,325
865856,325
865857,325
865858,325
865859,325
865860,325
865861,325
865862,316
865863,325
865864,325
865865,325
865866,553
865867,325
865868,325
865869,325
865870,547
865871,316
865872,325
865873,325
865874,325
865875,325
865876,325
865877,325
865878,428
865879,325
865880,325
865881,428
865882,325
865883,325
865884,316
865885,325
865886,325
865887,325
865888,325
865889,325
865890,325
865891,325
865892,325
865893,325
865894,325
865895,325
865896,428
865897,325
865898,325
865899,325
865900,325
865901,325
865902,325
865903,325
865904,325
865905,325
865906,428
865907,325
865908,325
865909,325
865910,552
865911,325
865912,325
865913,325
865914,325
865915,325
865916,325
865917,428
865918,325
865919,428
865920,325
865921,325
865922,325
865923,325
865924,325
865925,325
865926,325
865927,428
865928,325
865929,325
865930,325
865931,325
865932,325
865933,428
865934,325
865935,325
865936,325
865937,325
865938,428
865939,325
865940,325
865941,325
865942,325
865943,325
865944,325
865945,325
865946,325
865947,325
865948,325
865949,325
865950,325
865951,325
865952,325
865953,325
865954,325
865955,325
865956,325
865957,428
865958,316
865959,325
865960,428
865961,325
865962,325
865963,325
865964,325
865965,325
865966,325
865967,325
865968,325
865969,325
865970,325
865971,428
865972,428
865973,325
865974,325
865975,325
865976,428
865977,325
865978,325
865979,325
865980,428
865981,325
865982,325
865983,325
865984,325
865985,325
865986,316
865987,428
865988,325
865989,325
865990,325
865991,325
865992,325
865993,325
865994,325
865995,325
865996,428
865997,316
865998,325
865999,325
866000,428
866001,325
866002,325
866003,325
866004,325
866005,325
866006,325
866007,325
866008,325
866009,325
866010,325
866011,325
866012,428
866013,325
866014,325
866015,325
866016,325
866017,316
866018,325
866019,325
866020,325
866021,325
866022,428
866023,325
866024,325
866025,325
866026,325
866027,325
866028,428
866029,316
866030,325
866031,325
866032,325
866033,325
866034,316
866035,325
866036,316
866037,325
866038,553
866039,325
866040,325
866041,325
866042,325
866043,325
866044,325
866045,325
866046,428
866047,325
866048,325
866049,325
866050,325
866051,325
866052,325
866053,325
866054,325
866055,325
866056,325
866057,325
866058,325
866059,325
866060,325
866061,325
866062,325
866063,428
866064,325
866065,325
866066,325
866067,325
866068,325
866069,325
866070,325
866071,325
866072,428
866073,325
866074,325
866075,316
866076,325
866077,325
866078,325
866079,428
866080,325
866081,325
866082,428
866083,325
866084,325
866085,325
866086,325
866087,325
866088,325
866089,325
866090,325
866091,325
866092,325
866093,325
866094,325
866095,325
866096,325
866097,325
866098,325
866099,325
866100,325
866101,325
866102,325
866103,325
866104,316
866105,325
866106,325
866107,325
866108,325
866109,325
866110,325
866111,325
866112,428
866113,325
866114,316
866115,325
866116,325
866117,325
866118,325
866119,325
866120,325
866121,325
866122,316
866123,325
866124,428
866125,325
866126,325
866127,325
866128,325
866129,316
866130,325
866131,428
866132,325
866133,325
866134,325
866135,428
866136,325
866137,325
866138,325
866139,325
866140,325
866141,325
866142,325
866143,552
866144,325
866145,325
866146,325
866147,428
866148,325
866149,325
866150,325
866151,325
866152,325
866153,325
866154,325
866155,325
866156,325
866157,325
866158,325
866159,325
866160,428
866161,325
866162,325
866163,325
866164,325
866165,316
866166,428
866167,325
866168,325
866169,325
866170,325
866171,325
866172,325
866173,325
866174,325
866175,325
866176,325
866177,428
866178,325
866179,428
866180,325
866181,325
866182,325
866183,325
866184,325
866185,325
866186,325
866187,316
866188,325
866189,325
866190,325
866191,316
866192,325
866193,325
866194,428
866195,325
866196,325
866197,325
866198,325
866199,325
866200,325
866201,325
866202,325
866203,325
866204,428
866205,325
866206,325
866207,428
866208,428
866209,325
866210,428
866211,325
866212,428
866213,325
866214,325
866215,325
866216,325
866217,325
866218,325
866219,316
866220,428
866221,428
866222,325
866223,316
866224,428
866225,325
866226,428
866227,325
866228,325
866229,325
866230,325
866231,325
866232,325
866233,325
866234,325
866235,325
866236,325
866237,325
866238,325
866239,316
866240,325
866241,325
866242,325
866243,428
866244,325
866245,428
866246,325
866247,428
866248,428
866249,325
866250,325
866251,325
866252,325
866253,325
866254,325
866255,325
866256,325
866257,325
866258,325
866259,325
866260,428
866261,325
866262,325
866263,325
866264,325
866265,428
866266,325
866267,325
866268,325
866269,325
866270,428
866271,325
866272,316
866273,325
866274,325
866275,325
866276,428
866277,325
866278,325
866279,325
866280,325
866281,325
866282,325
866283,325
866284,325
866285,325
866286,325
866287,325
866288,325
866289,325
866290,325
866291,325
866292,325
866293,325
866294,553
866295,325
866296,325
866297,428
866298,325
866299,325
866300,325
866301,325
866302,428
866303,325
866304,325
866305,325
866306,325
866307,325
866308,325
866309,325
866310,325
866311,325
866312,325
866313,428
866314,552
866315,325
866316,428
866317,325
866318,428
866319,325
866320,428
866321,325
866322,428
866323,325
866324,325
866325,325
866326,325
866327,325
866328,325
866329,325
866330,325
866331,325
866332,325
866333,325
866334,325
866335,325
866336,325
866337,316
866338,325
866339,325
866340,428
866341,325
866342,325
866343,325
866344,316
866345,325
866346,428
866347,325
866348,325
866349,325
866350,316
866351,428
866352,428
866353,325
866354,325
866355,325
866356,325
866357,316
866358,325
866359,325
866360,428
866361,325
866362,325
866363,428
866364,325
866365,325
866366,325
866367,325
866368,325
866369,325
866370,428
866371,325
866372,325
866373,325
866374,325
866375,325
866376,325
866377,325
866378,316
866379,325
866380,325
866381,325
866382,325
866383,325
866384,428
866385,325
866386,325
866387,316
866388,428
866389,325
866390,325
866391,325
866392,316
866393,325
866394,325
866395,325
866396,325
866397,325
866398,428
866399,325
866400,325
866401,325
866402,325
866403,325
866404,325
866405,325
866406,325
866407,325
866408,325
866409,428
866410,428
866411,325
866412,325
866413,325
866414,325
866415,325
866416,325
866417,428
866418,428
866419,325
866420,325
866421,325
866422,428
866423,325
866424,325
866425,325
866426,325
866427,325
866428,325
866429,325
866430,325
866431,428
866432,325
866433,325
866434,325
866435,325
866436,325
866437,325
866438,325
866439,325
866440,428
866441,325
866442,325
866443,428
866444,325
866445,325
866446,325
866447,325
866448,325
866449,325
866450,325
866451,428
866452,428
866453,325
866454,428
866455,325
866456,325
866457,325
866458,325
866459,325
866460,316
866461,325
866462,325
866463,325
866464,325
866465,325
866466,325
866467,325
866468,325
